Date,Dog_ID,Daily_Steps,Heart_Rate_BPM,Rest_Time_Hours,Sleep_Pattern_Hours,Active_Time_Hours,Calories_Burned,Mood_Score,Outdoor_Time_Hours,Activity_Intensity,Rest_Efficiency,Energy_Expenditure_Rate,Outdoor_to_Active_Ratio,Mood_Stability_Index,Fatigue_Index,Latitude,Longitude,Distance_Travelled,Location_Change_Frequency,Weather_Condition,Temperature_C,Area_Type
1/14/2024,Dog_25,6389,79,6.04,12.52,4.58,255.56,7,1.4,1394.978166,0.482428115,55.79912664,0.305676856,6.666666667,344.2349138,40.71830068,-73.96904839,6550.990231,1,Cloudy,31.27771235,Rural
1/15/2024,Dog_25,3458,79,7.32,10.78,3.85,138.32,8,3.21,898.1818182,0.67903525,35.92727273,0.833766234,7.666666667,191.0497238,40.65711886,-73.9844758,6918.135491,1,Windy,0.294895161,Rural
1/1/2024,Dog_26,19405,85,6.89,6.33,4.89,776.2,6,1.82,3968.302658,1.088467615,158.7321063,0.372188139,6,1467.85174,40.68189756,-73.99491426,0,0,Snowy,18.72058001,Rural
1/2/2024,Dog_26,7109,70,8.35,10.75,2.71,284.36,6,1.92,2623.247232,0.776744186,104.9298893,0.708487085,6,372.1989529,40.73448753,-74.04130132,7033.623748,1,Sunny,18.9648234,Urban
1/3/2024,Dog_26,14787,72,6.88,10.93,7.77,591.48,2,2.01,1903.088803,0.629460201,76.12355212,0.258687259,4.666666667,830.2638967,40.65232719,-74.00915468,9519.7466,1,Windy,9.138429622,Rural
1/4/2024,Dog_26,7780,67,9.23,9.47,6.29,311.2,6,2.93,1236.883943,0.974656811,49.47535771,0.46581876,4.666666667,416.0427807,40.73144685,-74.01273115,8791.275187,1,Windy,13.33865698,Urban
1/5/2024,Dog_26,19690,103,7.33,11.75,7.71,787.6,5,1.26,2553.8262,0.623829787,102.153048,0.163424125,4.333333333,1031.97065,40.67818548,-74.02402462,5991.088515,1,Sunny,-3.480737468,Rural
1/6/2024,Dog_26,3661,96,9.98,13.8,3.36,146.44,3,2.99,1089.583333,0.723188406,43.58333333,0.889880952,4.666666667,153.9529016,40.66181648,-73.97765799,4321.35953,1,Cloudy,24.83440155,Rural
1/7/2024,Dog_26,19002,87,5.2,11.44,7.28,760.08,6,3.56,2610.164835,0.454545455,104.4065934,0.489010989,4.666666667,1141.947115,40.71967372,-74.00041243,6706.640423,1,Sunny,16.97289918,Suburban
1/8/2024,Dog_26,9236,113,4.18,8.06,6.85,369.44,8,3.42,1348.321168,0.518610422,53.93284672,0.499270073,5.666666667,754.5751634,40.71289428,-74.04189538,3585.037466,1,Windy,-2.690357925,Suburban
1/9/2024,Dog_26,10005,80,8.36,11.94,6.06,400.2,9,2.91,1650.990099,0.700167504,66.03960396,0.48019802,7.666666667,492.8571429,40.7377472,-74.02798168,2999.7825,1,Cloudy,22.23023572,Urban
1/10/2024,Dog_26,11595,96,6.08,8.97,5.75,463.8,1,5.2,2016.521739,0.677814939,80.66086957,0.904347826,6,770.4318937,40.7235071,-73.98167412,4219.445098,1,Cloudy,13.67128309,Urban
1/11/2024,Dog_26,9675,119,4.24,12.94,3.9,387,3,1.73,2480.769231,0.327666151,99.23076923,0.443589744,4.333333333,563.1548312,40.73034809,-74.04238691,5185.059261,1,Sunny,-3.621549623,Urban
1/12/2024,Dog_26,7703,100,6.63,11.8,6.9,308.12,3,3.53,1116.376812,0.561864407,44.65507246,0.511594203,2.333333333,417.9598481,40.67820346,-73.96487931,8742.73784,1,Windy,33.78430907,Rural
1/13/2024,Dog_26,15003,61,7.59,12.34,5.01,600.12,8,1.31,2994.610778,0.615072934,119.7844311,0.261477046,4.666666667,752.7847466,40.66774395,-74.00048535,3226.773595,1,Snowy,32.96448572,Rural
1/14/2024,Dog_26,15582,101,9.95,8.27,2.43,623.28,1,1.36,6412.345679,1.203143894,256.4938272,0.559670782,4,855.2140505,40.72506148,-74.00194134,6366.188101,1,Windy,15.51609665,Urban
1/15/2024,Dog_26,18596,77,7.79,11.86,3.88,743.84,5,3.87,4792.783505,0.65682968,191.7113402,0.99742268,4.666666667,946.3613232,40.73068347,-73.99075922,1132.328763,1,Rainy,-1.253103172,Urban
1/1/2024,Dog_27,15765,82,7.8,8.98,7.61,630.6,3,3.83,2071.616294,0.868596882,82.86465177,0.503285151,3,939.511323,40.74905051,-73.9675319,0,0,Snowy,25.18484886,Urban
1/2/2024,Dog_27,19385,114,6.48,6.55,7.1,775.4,2,5.39,2730.28169,0.989312977,109.2112676,0.75915493,2.5,1487.720645,40.69126177,-74.01521908,7577.334448,1,Cloudy,14.677244,Suburban
1/3/2024,Dog_27,7648,113,9.22,9.56,7.89,305.92,8,3.79,969.3282636,0.964435146,38.77313054,0.48035488,4.333333333,407.2417465,40.68720181,-73.98219838,2827.387389,1,Snowy,7.097899132,Rural
1/4/2024,Dog_27,7599,98,6.16,10.74,5.77,303.96,3,5.8,1316.984402,0.573556797,52.67937608,1.005199307,4.333333333,449.6449704,40.7276413,-73.9934268,4589.885808,1,Cloudy,14.6567271,Urban
1/5/2024,Dog_27,16125,76,6.35,13.76,3.49,645,7,1.24,4620.34384,0.461482558,184.8137536,0.35530086,6,801.8398807,40.68408035,-74.02329717,5456.384647,1,Cloudy,15.89776582,Rural
1/6/2024,Dog_27,5113,94,7.94,8.6,2.98,204.52,1,1.49,1715.771812,0.923255814,68.63087248,0.5,3.666666667,309.1293833,40.74307573,-73.962137,8344.315058,1,Snowy,17.50846796,Urban
1/7/2024,Dog_27,15588,82,6.72,7.89,3.12,623.52,6,1.22,4996.153846,0.851711027,199.8461538,0.391025641,4.666666667,1066.940452,40.73584128,-73.9702574,1056.346425,1,Cloudy,12.64894855,Urban
1/8/2024,Dog_27,14970,113,5.02,10.16,2.12,598.8,3,1.93,7061.320755,0.494094488,282.4528302,0.910377358,3.333333333,986.1660079,40.6928994,-73.98415482,4911.085506,1,Cloudy,19.23021213,Suburban
1/9/2024,Dog_27,14083,89,4.87,9.6,4.34,563.32,8,3.71,3244.930876,0.507291667,129.797235,0.85483871,5.666666667,973.2550104,40.72508711,-73.96494183,3925.845407,1,Rainy,31.74938842,Urban
1/10/2024,Dog_27,8895,102,9.69,8.02,3.15,355.8,6,4.23,2823.809524,1.208229426,112.952381,1.342857143,5.666666667,502.258611,40.72545429,-73.96327058,146.962685,1,Windy,9.490723484,Urban
1/11/2024,Dog_27,9099,87,4.22,11.89,4.47,363.96,2,1.23,2035.57047,0.354920101,81.42281879,0.275167785,5.333333333,564.8044693,40.66031239,-73.9791637,7357.552315,1,Windy,24.02865853,Rural
1/12/2024,Dog_27,9116,71,6.85,12.75,7.61,364.64,6,5.73,1197.897503,0.537254902,47.91590013,0.752956636,4.666666667,465.1020408,40.74025529,-73.96629867,8943.845239,1,Rainy,30.77810227,Urban
1/13/2024,Dog_27,17135,87,9.19,10.47,4.58,685.4,7,5.21,3741.266376,0.877745941,149.650655,1.137554585,5,871.5666328,40.70052524,-73.98025285,4566.774048,1,Snowy,13.23917103,Suburban
1/14/2024,Dog_27,4939,109,9.92,6.98,7.27,197.56,5,2.48,679.3672627,1.421203438,27.17469051,0.341127923,6,292.2485207,40.73264575,-73.98198592,3569.936819,1,Sunny,12.73823346,Urban
1/15/2024,Dog_27,3281,88,7.84,7.8,5.63,131.24,3,1.39,582.7708703,1.005128205,23.31083481,0.246891652,5,209.7826087,40.68200496,-73.98813886,5647.557947,1,Sunny,19.08467941,Rural
1/1/2024,Dog_28,13724,112,4.53,6.83,3.48,548.96,4,1.85,3943.678161,0.663250366,157.7471264,0.531609195,4,1208.098592,40.73955232,-73.97472834,0,0,Sunny,18.65627038,Urban
1/2/2024,Dog_28,4229,71,4.89,13.89,4.14,169.16,4,1.63,1021.497585,0.352051836,40.85990338,0.393719807,4,225.1863685,40.68892017,-74.03413949,7537.585229,1,Rainy,27.26357369,Rural
1/3/2024,Dog_28,4239,118,4.03,13.61,2.5,169.56,6,1.62,1695.6,0.296105805,67.824,0.648,4.666666667,240.3061224,40.65108377,-73.96191292,7412.77572,1,Rainy,14.05933535,Rural
1/4/2024,Dog_28,18398,90,5.53,10.17,4,735.92,10,3.59,4599.5,0.543756146,183.98,0.8975,6.666666667,1171.847134,40.7405382,-73.96281565,9934.031773,1,Cloudy,34.84491799,Urban
1/5/2024,Dog_28,12110,103,7.19,7.01,6.07,484.4,1,2.23,1995.057661,1.025677603,79.80230643,0.36738056,5.666666667,852.8169014,40.65912867,-74.04707527,11508.28925,1,Sunny,-2.621137245,Rural
1/6/2024,Dog_28,8757,104,4.86,13.52,2.43,350.28,4,2.79,3603.703704,0.359467456,144.1481481,1.148148148,5,476.4417845,40.68193136,-73.96741832,7195.487913,1,Snowy,-4.873286057,Rural
1/7/2024,Dog_28,7470,67,9.82,6.75,3.23,298.8,10,5.95,2312.693498,1.454814815,92.50773994,1.842105263,5,450.8147254,40.7450062,-74.03711301,9151.090494,1,Snowy,20.60793246,Urban
1/8/2024,Dog_28,12991,88,6.66,12.95,4.29,519.64,4,4.42,3028.205128,0.514285714,121.1282051,1.03030303,6,662.4681285,40.74506071,-74.01648811,1741.959866,1,Sunny,6.937396494,Urban
1/9/2024,Dog_28,15373,106,8.16,12.7,7.89,614.92,10,5.74,1948.415716,0.642519685,77.93662864,0.727503169,8,736.9606903,40.70734379,-73.97564917,5426.460891,1,Sunny,4.615295548,Rural
1/10/2024,Dog_28,18577,102,8.1,9.98,6.71,743.08,1,1.71,2768.554396,0.811623246,110.7421759,0.254843517,5,1027.488938,40.71318372,-74.03392401,4966.890707,1,Sunny,7.4759632,Suburban
1/11/2024,Dog_28,18504,85,9.21,10.56,6.4,740.16,9,2.91,2891.25,0.872159091,115.65,0.4546875,6.666666667,935.9635812,40.69484455,-73.9682033,5915.685038,1,Rainy,5.241902604,Rural
1/12/2024,Dog_28,13055,84,8.14,11.41,2.7,522.2,4,3.77,4835.185185,0.71340929,193.4074074,1.396296296,4.666666667,667.7749361,40.67932108,-73.96678658,1728.003583,1,Rainy,-3.768398014,Rural
1/13/2024,Dog_28,16598,75,8.96,11.34,6.69,663.92,7,1.38,2481.016442,0.790123457,99.2406577,0.206278027,6.666666667,817.635468,40.68286645,-73.99925323,2772.803746,1,Rainy,33.8613217,Rural
1/14/2024,Dog_28,14865,87,4.96,10.84,6.71,594.6,3,1.02,2215.350224,0.457564576,88.61400894,0.152011923,4.666666667,940.8227848,40.71725185,-74.04936141,5702.186664,1,Windy,3.829819538,Suburban
1/15/2024,Dog_28,19958,68,9.2,13.95,5.61,798.32,10,4.35,3557.575758,0.659498208,142.3030303,0.77540107,6.666666667,862.1166307,40.72523745,-74.02129619,2531.591007,1,Snowy,24.3611905,Urban
1/1/2024,Dog_29,9924,68,4.54,8.31,7.94,396.96,3,4.21,1249.874055,0.546329723,49.99496222,0.5302267,3,772.2957198,40.7291579,-73.98830731,0,0,Snowy,25.50385579,Urban
1/2/2024,Dog_29,10114,63,7.9,12.12,3.95,404.56,8,3.05,2560.506329,0.651815182,102.4202532,0.772151899,5.5,505.1948052,40.72896181,-73.95188138,3077.294408,1,Cloudy,32.17029592,Urban
1/3/2024,Dog_29,4667,97,6.63,13.21,7.65,186.68,8,3.45,610.0653595,0.501892506,24.40261438,0.450980392,6.333333333,235.2318548,40.65912061,-73.98681865,8298.886222,1,Rainy,-3.778021716,Rural
1/4/2024,Dog_29,4000,82,6.61,12.54,7.49,160,1,3.08,534.0453939,0.527113238,21.36181575,0.411214953,5.666666667,208.8772846,40.69944203,-74.02401964,5471.760077,1,Windy,29.88193354,Suburban
1/5/2024,Dog_29,4367,113,7.89,8.63,2.07,174.68,10,1.12,2109.661836,0.914252607,84.38647343,0.541062802,6.333333333,264.346247,40.65575588,-73.98659943,5791.653709,1,Windy,16.08904723,Rural
1/6/2024,Dog_29,7806,74,8.17,9.11,4.7,312.24,2,2.68,1660.851064,0.896816685,66.43404255,0.570212766,4.333333333,451.7361111,40.70495289,-73.99600146,5520.73593,1,Snowy,20.3017644,Suburban
1/7/2024,Dog_29,8592,92,5.43,8.99,7.86,343.68,8,1.89,1093.129771,0.604004449,43.72519084,0.240458015,6.666666667,595.8391123,40.69415305,-73.97201546,2355.392694,1,Rainy,20.77881108,Rural
1/8/2024,Dog_29,17437,85,7.52,7.35,2.62,697.48,1,1.49,6655.343511,1.023129252,266.2137405,0.56870229,3.666666667,1172.629455,40.73877042,-74.03930194,7541.362204,1,Cloudy,27.7919122,Urban
1/9/2024,Dog_29,5989,68,6.28,12.91,5.29,239.56,8,5.78,1132.136106,0.486444617,45.28544423,1.092627599,5.666666667,312.08963,40.6850915,-73.97389721,8128.818395,1,Rainy,8.336292886,Rural
1/10/2024,Dog_29,5863,61,6.88,6.21,7.87,234.52,8,4,744.9809403,1.107890499,29.79923761,0.508259212,5.666666667,447.8991597,40.6617067,-73.99587334,3193.102128,1,Sunny,24.32204759,Rural
1/11/2024,Dog_29,4177,84,6.28,9.19,5.33,167.08,2,4.64,783.6772983,0.683351469,31.34709193,0.87054409,6,270.0064641,40.66429917,-73.9537008,3577.806173,1,Rainy,16.14312439,Rural
1/12/2024,Dog_29,14556,74,7.2,10.86,3.14,582.24,4,2.58,4635.66879,0.662983425,185.4267516,0.821656051,4.666666667,805.9800664,40.72615106,-74.01581278,8645.062714,1,Sunny,26.73576057,Urban
1/13/2024,Dog_29,19173,109,8.29,10.17,5.49,766.92,6,2.97,3492.349727,0.815142576,139.6939891,0.540983607,4,1038.624052,40.71182181,-73.98673781,2926.922855,1,Sunny,34.62184131,Suburban
1/14/2024,Dog_29,3406,102,4.05,11.18,3.23,136.24,9,2.18,1054.489164,0.362254025,42.17956656,0.674922601,6.333333333,223.6375575,40.66011227,-73.95679719,6275.275584,1,Cloudy,3.026040696,Rural
1/15/2024,Dog_29,9542,84,7.93,9.04,5.12,381.68,8,1.48,1863.671875,0.877212389,74.546875,0.2890625,7.666666667,562.2863877,40.65841068,-74.03974903,7017.530098,1,Snowy,34.78594566,Rural
1/1/2024,Dog_30,15611,80,6.88,7.56,2.44,624.44,8,1.9,6397.95082,0.91005291,255.9180328,0.778688525,8,1081.094183,40.72009691,-73.95627715,0,0,Rainy,-1.407513829,Urban
1/2/2024,Dog_30,16645,63,5.54,8.28,5.63,665.8,7,4.99,2956.483126,0.669082126,118.259325,0.886323268,7.5,1204.413893,40.6572763,-73.98121143,7287.542816,1,Sunny,-4.907298084,Rural
1/3/2024,Dog_30,6610,88,8.82,10.31,5.1,264.4,9,4.39,1296.078431,0.855480116,51.84313725,0.860784314,8,345.5305802,40.73218601,-74.04321629,9831.810173,1,Rainy,-3.233522553,Urban
1/4/2024,Dog_30,19489,95,8.31,9.2,6.44,779.56,2,3.73,3026.242236,0.90326087,121.0496894,0.579192547,6,1113.021131,40.72062422,-74.01990364,2351.040218,1,Snowy,8.671296189,Urban
1/5/2024,Dog_30,13828,63,8.94,10.18,5.78,553.12,3,3.38,2392.387543,0.878192534,95.69550173,0.584775087,4.666666667,723.2217573,40.65813488,-73.97918279,7746.09692,1,Snowy,20.31625323,Rural
1/6/2024,Dog_30,4286,90,9.16,12.4,5.3,171.44,10,5.61,808.6792453,0.738709677,32.34716981,1.058490566,5,198.7940631,40.65848377,-74.04326494,5419.448851,1,Windy,-2.238818364,Rural
1/7/2024,Dog_30,6654,115,8.76,7.48,6.14,266.16,8,1.36,1083.713355,1.171122995,43.3485342,0.221498371,7,409.729064,40.74866396,-73.99178295,10918.63152,1,Snowy,-4.773367419,Urban
1/8/2024,Dog_30,12667,113,8.84,10.4,2.86,506.68,6,2.4,4429.020979,0.85,177.1608392,0.839160839,8,658.3679834,40.68742708,-74.01541169,7087.269355,1,Cloudy,32.48364114,Rural
1/9/2024,Dog_30,8495,104,7.8,13.61,5.57,339.8,10,2.75,1525.13465,0.573108009,61.005386,0.493716338,8,396.7772069,40.68706421,-73.98790845,2325.243263,1,Sunny,27.87706544,Rural
1/10/2024,Dog_30,18222,81,8.92,13.07,3.03,728.88,9,4.91,6013.861386,0.682478959,240.5544554,1.620462046,8.333333333,828.6493861,40.73127996,-74.0454258,6908.892368,1,Windy,27.36732685,Urban
1/11/2024,Dog_30,7616,74,7.67,9.29,7.55,304.64,10,5.96,1008.741722,0.825618945,40.34966887,0.789403974,9.666666667,449.0566038,40.74472486,-73.96284632,7133.279617,1,Cloudy,30.37697102,Urban
1/12/2024,Dog_30,12852,101,9.4,8.83,2.41,514.08,4,2.2,5332.780083,1.064552661,213.3112033,0.912863071,7.666666667,704.9917718,40.74860011,-73.9526511,962.6036656,1,Rainy,23.00137091,Urban
1/13/2024,Dog_30,6225,86,8.68,8.2,4.58,249,8,5.37,1359.170306,1.058536585,54.36681223,1.172489083,7.333333333,368.7796209,40.72533782,-73.95311221,2583.543402,1,Sunny,-0.82383481,Urban
1/14/2024,Dog_30,6683,119,8.03,12.48,6.17,267.32,10,5.15,1083.144246,0.643429487,43.32576985,0.834683955,7.333333333,325.8410531,40.68762596,-73.97503482,4579.319675,1,Snowy,10.96400752,Rural
1/15/2024,Dog_30,8010,95,4.9,9.39,4.75,320.4,3,2.12,1686.315789,0.521831736,67.45263158,0.446315789,7,560.5318404,40.65835007,-74.03699138,6165.224251,1,Sunny,23.92597946,Rural
1/1/2024,Dog_31,19866,103,9.18,7.73,2.55,794.64,3,3,7790.588235,1.187580854,311.6235294,1.176470588,3,1174.807806,40.72771469,-73.97417368,0,0,Rainy,6.213378432,Urban
1/2/2024,Dog_31,19336,81,4.14,11.14,5.32,773.44,8,3.05,3634.586466,0.371633752,145.3834586,0.573308271,5.5,1265.445026,40.70584042,-74.04754131,6658.074306,1,Windy,22.49625457,Suburban
1/3/2024,Dog_31,3987,66,7.28,7.86,5.85,159.48,5,5.89,681.5384615,0.926208651,27.26153846,1.006837607,5.333333333,263.34214,40.6924222,-74.04778764,1490.213685,1,Windy,-4.020062069,Suburban
1/4/2024,Dog_31,9652,116,6.98,13.9,6.22,386.08,3,1.9,1551.768489,0.502158273,62.07073955,0.305466238,5.333333333,462.2605364,40.74063544,-74.01763898,5929.132238,1,Windy,7.245493635,Urban
1/5/2024,Dog_31,17114,66,8.17,9.23,4.24,684.56,10,5,4036.320755,0.885157096,161.4528302,1.179245283,6,983.5632184,40.66111975,-74.00113568,8939.546194,1,Snowy,16.96521345,Rural
1/6/2024,Dog_31,14543,119,8.91,10.83,5.38,581.72,1,2.67,2703.159851,0.822714681,108.1263941,0.496282528,4.666666667,736.7274569,40.69926251,-73.97295926,4859.530633,1,Cloudy,20.28359318,Rural
1/7/2024,Dog_31,4125,101,9.43,12.18,4.7,165,3,4.65,877.6595745,0.774220033,35.10638298,0.989361702,4.666666667,190.8838501,40.65113536,-73.98167046,5394.915383,1,Cloudy,18.08162658,Rural
1/8/2024,Dog_31,15323,99,7.87,10.77,6.03,612.92,9,3.1,2541.127695,0.730733519,101.6451078,0.514096186,4.333333333,822.0493562,40.69686606,-74.00540973,5460.539598,1,Sunny,22.91025104,Suburban
1/9/2024,Dog_31,19456,67,6.2,8.75,5.5,778.24,5,3.89,3537.454545,0.708571429,141.4981818,0.707272727,5.666666667,1301.404682,40.65563033,-74.02263733,4805.193999,1,Snowy,-4.75645007,Rural
1/10/2024,Dog_31,9704,119,4.41,12.4,5.15,388.16,10,5.16,1884.271845,0.355645161,75.37087379,1.001941748,8,577.2754313,40.66188179,-73.95028755,6157.705291,1,Windy,-0.962352001,Rural
1/11/2024,Dog_31,6610,91,7.24,13.04,3.5,264.4,2,5.02,1888.571429,0.555214724,75.54285714,1.434285714,5.666666667,325.9368836,40.66175262,-74.00738187,4828.130829,1,Windy,29.75777009,Rural
1/12/2024,Dog_31,11258,113,5.38,9.65,2.01,450.32,7,5.33,5600.995025,0.557512953,224.039801,2.651741294,6.333333333,749.0352628,40.71492103,-74.0048613,5908.082324,1,Rainy,22.26994576,Suburban
1/13/2024,Dog_31,11533,65,4.31,9.03,3.04,461.32,2,1.3,3793.75,0.477297896,151.75,0.427631579,3.666666667,864.5427286,40.72460449,-74.03363762,2658.512738,1,Rainy,-0.482734293,Urban
1/14/2024,Dog_31,12686,89,6,10.64,2.7,507.44,4,4.46,4698.518519,0.563909774,187.9407407,1.651851852,4.333333333,762.3798077,40.70833688,-73.97051905,5630.831782,1,Windy,28.6829775,Rural
1/15/2024,Dog_31,17788,72,7.81,12.04,4.69,711.52,7,1.7,3792.750533,0.648671096,151.7100213,0.362473348,4.333333333,896.1209068,40.74621725,-73.98063178,4292.443519,1,Windy,4.689248713,Urban
1/1/2024,Dog_32,3207,101,4.58,9.6,5.67,128.28,4,3.08,565.6084656,0.477083333,22.62433862,0.543209877,4,226.1636107,40.68748706,-74.02792304,0,0,Snowy,14.13039537,Rural
1/2/2024,Dog_32,6083,76,5.81,13.85,3.28,243.32,7,3.74,1854.573171,0.419494585,74.18292683,1.140243902,5.5,309.4099695,40.67857121,-74.0417619,1532.619569,1,Cloudy,0.807860515,Rural
1/3/2024,Dog_32,13754,75,6.3,6.96,7.63,550.16,7,3.01,1802.621232,0.905172414,72.10484928,0.394495413,6,1037.254902,40.73685991,-73.98195007,8212.508694,1,Rainy,23.40440226,Urban
1/4/2024,Dog_32,18463,113,9.95,13.42,2.04,738.52,1,3.6,9050.490196,0.7414307,362.0196078,1.764705882,5,790.0299529,40.67235958,-73.98454888,7166.011926,1,Cloudy,21.67417684,Rural
1/5/2024,Dog_32,11555,60,9.05,10.17,6.63,462.2,6,5.98,1742.835596,0.889872173,69.71342383,0.901960784,4.666666667,601.1966701,40.74632225,-74.02267405,8822.69041,1,Snowy,3.444498847,Urban
1/6/2024,Dog_32,7895,92,7.65,10.05,5.75,315.8,9,1.68,1373.043478,0.76119403,54.92173913,0.292173913,5.333333333,446.0451977,40.65121545,-73.95491364,12014.21087,1,Windy,29.53603067,Rural
1/7/2024,Dog_32,12715,93,4.38,6.94,4.24,508.6,2,4.38,2998.820755,0.631123919,119.9528302,1.033018868,5.666666667,1123.233216,40.74698788,-74.03489421,12601.74417,1,Cloudy,11.05224097,Urban
1/8/2024,Dog_32,8782,109,6.05,9.05,2.3,351.28,3,2.98,3818.26087,0.668508287,152.7304348,1.295652174,4.666666667,581.589404,40.65431599,-74.00676652,10562.03541,1,Windy,6.700603643,Rural
1/9/2024,Dog_32,5817,86,5.43,10.08,5.76,232.68,10,1.67,1009.895833,0.538690476,40.39583333,0.289930556,5,375.0483559,40.73911431,-73.95563841,10360.88326,1,Windy,1.093183579,Urban
1/10/2024,Dog_32,8299,82,9.65,12.99,4.31,331.96,5,1.79,1925.522042,0.742879138,77.02088167,0.415313225,6,366.5636042,40.70277011,-74.00802727,5990.078433,1,Sunny,5.646720501,Suburban
1/11/2024,Dog_32,13382,81,7.4,9.13,7.62,535.28,9,5.75,1756.167979,0.810514786,70.24671916,0.754593176,8,809.5583787,40.74929648,-73.98614741,5487.395169,1,Cloudy,-4.118923151,Urban
1/12/2024,Dog_32,7107,106,6.38,10.32,5.25,284.28,4,5.4,1353.714286,0.618217054,54.14857143,1.028571429,6,425.5688623,40.65737966,-74.01024056,10408.30067,1,Cloudy,18.3302997,Rural
1/13/2024,Dog_32,4826,89,9.27,12.94,7.64,193.04,1,5.54,631.6753927,0.716383308,25.26701571,0.72513089,4.666666667,217.2895092,40.70538543,-74.02257848,5432.013621,1,Windy,28.68922985,Suburban
1/14/2024,Dog_32,11325,62,8.74,8.44,3.32,453,4,5.96,3411.144578,1.035545024,136.4457831,1.795180723,3,659.1967404,40.74693025,-73.95160224,7565.666003,1,Snowy,16.95921798,Urban
1/15/2024,Dog_32,11264,74,6.42,7.39,6.35,450.56,6,2.04,1773.858268,0.868741543,70.95433071,0.321259843,3.666666667,815.64084,40.70230978,-74.0090666,6936.995229,1,Sunny,3.770958477,Suburban
1/1/2024,Dog_33,10373,79,7.44,13.46,5.7,414.92,5,2.78,1819.824561,0.552748886,72.79298246,0.487719298,5,496.3157895,40.71293986,-73.96059008,0,0,Windy,-3.653232871,Rural
1/2/2024,Dog_33,11984,113,5.88,10.85,6.44,479.36,1,4.35,1860.869565,0.541935484,74.43478261,0.675465839,3,716.3179916,40.71957487,-74.02700454,5659.85097,1,Rainy,3.58512293,Suburban
1/3/2024,Dog_33,7917,105,5.05,10.02,3.29,316.68,4,3.42,2406.382979,0.503992016,96.25531915,1.039513678,3.333333333,525.3483743,40.69545411,-74.02868953,2682.350745,1,Rainy,11.64485712,Suburban
1/4/2024,Dog_33,8772,112,4.73,9.83,5.99,350.88,6,3.09,1464.440735,0.481180061,58.57762938,0.515859766,3.666666667,602.4725275,40.71275581,-74.04688659,2460.981762,1,Sunny,25.38445715,Suburban
1/5/2024,Dog_33,19920,74,9.78,10.4,4.99,796.8,10,2.79,3991.983968,0.940384615,159.6793587,0.559118236,6.666666667,987.1159564,40.70843143,-73.98483332,5265.576202,1,Snowy,2.513714102,Suburban
1/6/2024,Dog_33,10967,91,7.57,13.49,6.46,438.68,10,3.97,1697.678019,0.561156412,67.90712074,0.614551084,8.666666667,520.7502374,40.7401158,-74.01314737,4254.65036,1,Windy,23.79165813,Urban
1/7/2024,Dog_33,5494,65,4,6.14,3.96,219.76,4,3.88,1387.373737,0.651465798,55.49494949,0.97979798,8,541.8145957,40.65454464,-73.96356418,10385.55821,1,Cloudy,29.67733873,Rural
1/8/2024,Dog_33,8179,82,4.91,6.49,7.34,327.16,9,1.81,1114.305177,0.756548536,44.57220708,0.246594005,7.666666667,717.4561404,40.67809632,-74.00267901,4216.570364,1,Sunny,13.15787392,Rural
1/9/2024,Dog_33,13145,69,5.27,9.88,2.51,525.8,5,3.36,5237.051793,0.53340081,209.4820717,1.338645418,6,867.6567657,40.74504115,-73.95318066,8529.98318,1,Snowy,27.85727967,Urban
1/10/2024,Dog_33,16564,90,8.17,13.87,6.84,662.56,8,3.77,2421.637427,0.589041096,96.86549708,0.551169591,7.333333333,751.5426497,40.73902638,-74.03144745,6644.255922,1,Cloudy,17.18629392,Urban
1/11/2024,Dog_33,15168,94,4.45,12.26,7.17,606.72,9,3.85,2115.481172,0.362969005,84.61924686,0.536959554,7.333333333,907.7199282,40.69556568,-73.96313768,7523.670281,1,Rainy,20.48363348,Rural
1/12/2024,Dog_33,12074,66,8.15,6.5,6.9,482.96,10,2.05,1749.855072,1.253846154,69.9942029,0.297101449,9,824.1638225,40.71201326,-73.97234031,1985.159642,1,Rainy,16.05113841,Rural
1/13/2024,Dog_33,17083,98,5.37,7.86,5.08,683.32,5,4.71,3362.795276,0.683206107,134.511811,0.927165354,8,1291.232048,40.67773812,-73.97290782,3806.488646,1,Cloudy,13.52690867,Rural
1/14/2024,Dog_33,4403,111,5.04,11.25,4.63,176.12,6,1.13,950.9719222,0.448,38.03887689,0.244060475,7,270.2885206,40.66881212,-73.96552168,1171.533414,1,Sunny,4.386137671,Rural
1/15/2024,Dog_33,7517,98,8.35,12.34,7.98,300.68,1,2.77,941.9799499,0.676661264,37.67919799,0.347117794,4,363.3156114,40.69636984,-73.9738976,3141.074367,1,Rainy,7.127762378,Rural
1/1/2024,Dog_34,8693,94,6.21,9.31,3.38,347.72,7,4.9,2571.893491,0.667024705,102.8757396,1.449704142,7,560.1159794,40.68533522,-73.98737797,0,0,Windy,6.598804758,Rural
1/2/2024,Dog_34,4549,66,8.4,12.15,5.28,181.96,4,3.82,861.5530303,0.691358025,34.46212121,0.723484848,5.5,221.3625304,40.70836561,-74.03687551,4903.308422,1,Cloudy,17.53155724,Suburban
1/3/2024,Dog_34,7481,86,6.51,12.32,6.02,299.24,2,2.31,1242.69103,0.528409091,49.7076412,0.38372093,4.333333333,397.291556,40.65777346,-74.04674738,5679.790226,1,Cloudy,-0.201852279,Rural
